"","stars","text"
"6304",3,"The tube had mold in it. The breakfast was not at all what was told me me. I was unhappy with my stay."
"6305",3,"It was a good hotel to spend for only one night there. The Wi-Fi didn't reach very well upstairs. Although, I overheard the staff indicate they were working on it. The hot water for the shower wasn't that hot or didn't have the potential to get that hot which could be good in a sense. I filled up an ice bucket and left it out overnight. The next morning, I discovered a dead cockroach. I don't know if that was a fluke, but that kind of shocked me a bit. I don't think bugs in general are very good. The area was quiet which was important to get some good sleep. The free breakfast was really good, the staff was super friendly, and the shuttle got me to the BWI airport fast. Overall, I think it's a good place, but needs a few things fixed. I recommend on the contingency those issues are fixed."
"6306",5,"The room was very clean and neat and the continental breakfast was good. Our 1Am shuttle driver was very helpful, courteous and loved the music and chat. Could change the courtesy desk height-way to tall."
"6307",1,"A once very nice hotel to stay at, has fallen into serious decline. They are in major need of security-Problems: kids running in hall at 10:30 at night, teens/20somethings drinking beer and eating pizza sitting in side walk outside lobby entrance, skateboarders all over parking lot at all hours, Bum hanging around smoking area, Broken A/C on 3rd floor, Ice... More"
"6308",4,"We were very pleased with the cleanliness and size of our suite. It would have been nice to have a hot tub, but the pool was large and very well kept. My son used the fitness center and he was very pleased with the equipment they had. We would definitely stay there again."
"6309",5,"Comfortable, quiet, friendly staff. The lobby is amazing and a great place to meet for drinks. The room I had was small, but functional. Elevators were always available.Overall, this is a nice gem in downtown Philadelphia close to City Hall and restaurants. I highly recommend it.Todd,Being a part of the opening team, I have said from day one, even during construction, that our lobby would be the most beautiful and exciting in the city. It is always great to hear that our guests such as yourself feel the same! Our team is always working hard to ensure that you have a quiet and relaxing stay, and I am glad that you felt we were successful in that attempt. I hope we see you again soon!Best,Andrew DrydenAssistant General Manager"
"6310",4,"Wonderful staff and quality accommodations. Great location to Ft. Benning and quiet comfortable rooms. Have stayed in this property several times and always have the same consistent experience. The staff is very accommodating and always cheerful. Breakfast is limited but is certainly enough to get the morning started."
"6311",5,"We spent a night there while visiting our daughter. The location is perfect for shopping, dinning or sightseeing in Sausalito and right next ferry terminal if you want to go over to SF. Parking in the ferry terminal lot is easy and close but costs extra and it paid to the hotel. Our room was small but very nicely done... More"
"6312",4,"Good!"
"6313",4,"This hotel is in a perfect location to downtown Chicago - couldn't ask for better!The public transportation/train system is excellent and the hotel is a short 5-10 minute walk to many of the lines.I took the train from O'Hare and it was super easy !My room was a basic Club Quarters room - standard amenities.The staff was very friendly and helpful.I would most definately stay there again on my next trip to Chicago -"
"6314",4,"We came for the weekend. The room was clean and the beds comfortable enough. The breakfast was good - with selections for those trying to be healthy. We had hard boiled eggs, oatmeal and fruit. The only down side is that you hear your neighbors which could be awful if you were stuck next to someone really loud. All in... More"
"6315",2,"It was a bad experience for me. The first room I checked into the ceilings had water stains, the shower walls were dirty and the final straw was when I pulled back the covers and what do I see, a caterpillar crawling in my bed. I was so disgusted when I saw that and when I called the front desk they told me I had to come down to switch rooms because they had one person on duty. So they put me in another room and there that had water stains in the ceiling and the toilet seat had stains on it and the room door had water stains on it. It was 1 in the morning and I was exhausted so I stayed that night but when I woke up I had bites all over my back so with that I checked out early and went to another hotel."
"6316",5,"My family attended the Easter Brunch at the Crowne Plaza on March 27, 2016. We were a large party of 11 including 4 children. The food was fantastic. There was a great variety of breakfast and lunch foods, salads a variety of pastries and rolls and tons of desert items. My nephew hit the custom made to order omelet station... More"
"6317",5,"Good: excellent hotel in great position, very friendly efficient staff, great on site cooked breakfast, very good dinner menu and excellent evening bar. Well positioned for many restaurants in walking distance. Onsite pool and gym"
"6318",5,"This place is truly beautiful! relaxing! and accommodating! Inn is very clean and neat. the rooms are all walk through. so you have a front door and a back door with a screen so you can sit and out back and look and out on the water. fresh chocolate chip cookies at the desk. friendly service! could not ask for... More"
"6319",5,"I thoroughly enjoyed my stay at the ARIA. The service, the room and the conference area were great. The room was spacious and very comfortable. I really like that everything was controlled by the tablet in the room. I will stay at the ARIA again when visiting Las Vegas."
"6320",4,"Stayed at this hotel for one night and the rooms were nice, clean, but slightly small. The staff was very good and made the stay as easy as possible. The lounge had a good crowd and the food was also good. We did use the banquet facilities and the food was fine too."
"6321",2,"First room had an odor so they diid move us to another room. Clerk very accommodating. Hotel needs upgraded doesn't give the impression it is kept up as it should be."
"6322",1,"I have never written a review, good or bad, but the experience at Hampton from their staff especially Kalah was so atrocious that I felt the need to prewarn people about this particular employee who was rude, unprofessional and argumentative and when I called to inform the manager of the experience, I received no calls back. The hotel overbooks and apparently doesn't care.Dear Cinandyoung,Thank you for taking the time to express yourself about your experience with the Hampton Inn Suites. As we always try to do our best given the circumstances and situation at hand. I apologize that we fell short in being able to accommodate you as our guest. I appreciate your feed back and will turn this situation into a learning lesson on how we can handle this situation better next time. I thank you again for taking the time to review the Hampton Inn Suites Napa. We hope you give us the opportunity to make this stay up on you next trip to Napa Valley. Thank you again, Serina Najar."
"6323",2,"Only thing nice about the property was the friendly staff, room layout and decent location. The property has nothing else to offer!"
"6324",5,"Quiet and peaceful surrounding neighborhood during off season, friendly staff, clean spacious rooms and balcony with view of the beach."
"6325",5,"Bad: I couldn't understand why the fan constantly as if it never reached the desired temperature.Also that nightly service fee of 14.95 is a rip-off."
"6326",5,"Good: Excellent location and good price for money. Rooms were big and clean and staff was friendly and professional ."
"6327",3,"We stayed here because the price was right. Location was ok, just a quick walk to Fred Meyers the bus stop. Staff was very friendly. Room was tiny and old but clean, which matters the most. No a/c which might be ok on the other side but we were on the side facing the sun and it was quite... More"
"6328",5,"We always love staying at this hotel. The rooms are very comfy and it is conveniently located downtown in the vicinity of great local restaurants. The only downside to our last two visits has been not being able to take advantage of the Make Sunday's Better late check-out. If this hotel cannot accommodate late Sunday checkouts then that should be... More"
"6329",5,"I stay in this hotel 3 to 4 times a year. Rooms are always clean and the staff is courteous and quickly resolve anything that might come up. All staff members go out of their way to ensure you have a pleasant stay."
"6330",3,"We were not able to stay in the hotel for the two nights and went in to cancel only to be told we did not make rez with hotel as we thought we did. We can not get credit for the one nite they told us we could if we cancelled in time. We are in dispute with these charges"
"6331",1,"For our 75.68 Hotel room for one night we walked into the room and my girlfriend walked into the bathroom and the toilet was not working properly, then she went to turn on the bath and bugs were crawling around in it. When we asked for our money back to switch to a different hotel the clerk refused and we... More"
"6332",5,"I have had many business trips to the Kankakee area lately and have used Hilton Garden Inn several times. I have never been disappointed. Staff is always pleasant and very helpful. I look forward to going back."
"6333",4,"I have stayed at just about every Disney World Property except the Grand Floridian and Wilderness Lodge. I have always been really impressed (except this time). Saratoga Springs seems to be less kept up than the other properties. There was a big pile of 15 or so wooden coat hangers in the walkway right outside our door when we arrived... More"
"6334",5,"Good: Everything"
"6335",5,"Bad: Breakfast. Good: Excellent family enjoyed everything. Staff friendly and helpful. Arrived early gave phone number and they called when room was ready 2 hours before check in. Location wonderful for us, we walked every where. Direct access to beach. Outside pool great, food there was good too and not to pricey. Overall great stay. Well worth the price. U get what u pay for. Breakfast could have been a lil better, my personal opinion."
"6336",3,"We stayed here the night before our cruise departed. The rooms are far from the office, pool and breakfast room. Rooms are a bit small but clean. Breakfast was good but crowded. The front office seemed to be understaffed for the volume of visitors."
"6337",5,"Good: This hotel it's the most amazing I have ever stay everything of this hotel it's just awesome"
"6338",5,"Hotel was clean, staff was friendly! Would definitely stay here again. We were traveling with three kids, and the pool was nice to play in and the hot tub was nice to relax in. Used laundry facilities as well, and they were clean and inexpensive. Hotel was quiet and centrally located to the attractions we were there to see. Great... More"
"6339",5,"Love this place. Wanda checked us in after 2 days of camping. She is worth her or my weight in gold !!! Found her in the restaurant at night, she was everywhere and always with a smile and warm welcome. What a find, best place in town. On the westside of town with a Spanish adobe look. The room had... More"
"6340",5,"Great"
"6341",4,"Great stay. Staff was good."
"6342",5,"I travel a lot with my job, so I'm constantly staying at hotels. When my co-workers and I arrived late last night at the Aloft the people at the front desk were more than welcoming. When I wanted to order room service I was told it was too late however, Olivia at the front desk informed me of a Italian... More"
"6343",5,"The hotel was beautiful inside now can't wait to go back again this summer. The atrium balcony is a must."
"6344",3,"Friendly staff, basic rooms. Beds were ok, ventilation in room not good enough. Only AC, not possible to open a window. Breakfast was included, oatmealjuice most healthy stuff to eat. Coffee of pretty good quality. All together price/quality just on par."
"6345",5,"We stayed here for a night and absolutely loved it. The hotel staff were courteous, helpful, and very personable. The only thing we could suggest is that they could have something other than water for their guests to drink. Other than that (and that wasn't really a big deal at all), everything was splendid."
"6346",3,"The good stuff: The staff and the food. The Benson has excellent staff and both their restaurants have good to great food. They serve good coffee. The coffee is available in the lobby by 5:30am. It's also fairly quiet for a downtown hotel. Some of the trendier, better furnished hotels downtown are very loud. The location. Excellent location. The bad... More"
"6347",5,"Very nice, very reasonable, very clean. Nice friendly staff"
"6348",3,"This motel is located close to where the Tecumseh drama is presented, so it is definitely convenient for those people in town for that purpose. Also, the service was great motel staff members were friendly and helpful. The property itself, however, needs some updating there was a worn appearance to the suite my husband and I stayed in. It didn't... More"
"6349",4,"We really enjoyed our short stay. The hot tub was nice but the indoor pool was cold, brrrrr. Our room was very nice and clean. We had a recliner in it too! That was a great surprise. Free dinner and free breakfast. The food was wonderful!"
"6350",4,"For the price, you can't beat it (63). The only complaint I have is the Continental breakfast. Only choices were a donut or toast and coffee or juice. Wish there were more choices, so I went to other places for breakfast. The rooms are super clean, the staff very friendly. It's why I love the UP so much. Will definitely... More"
"6351",4,"This is one of the newest hotels in Key West. It's located in the new section of town and is about a 15 minute car ride to Duval St. The rooms and facilities are modern. The customer service was variable and I was disappointed with their lack of assistance when we encountered an issue with our air conditioner. Parking is free, wifi is decent and free, there is also a free breakfast which was nice. Best of all, no resort fee. Dear netgeek,Thank you for taking the time to review our Hotel. We take all of our reviews seriously so that we can better serve our guests. I apologize for that lack of assistance regarding your air conditioner, and I will be getting with my staff so that they better assist our guests better when they are having issues with our hotel. I hope that you will return so that next time we can better serve you.Sincerely,Eric B - Hotel Manager"
"6352",5,"Good: The room was very comfortable, great for a couple. We had a wonderful time, it was very conveniently located to the TD Garden, which is where we were attending a concert. It was also very close to the North End and Faneuil hall, which is a great area to visit for food options that are very plentiful."
"6353",4,"Clean, comfortable, free parking, free wifi, free breakfast. Great place to stay for a weekend in Cherokee. Friendly staff, nice water pressure in shower. Convenient location. Ask for a street view room with a balcony. Relaxing to sit, have a coffee, and people watch."
"6354",4,"I normally stay at hotels with 3 star and below ratings and every once in a while I stay at hotels with excellent ratings when I want to be in a downtown area. To be honest, I didn't like the room. Coffee maker, drawers, and the closet was dirty. Front desk staff is average. Location is great for food and entertainment."
"6355",5,"Great!"
"6356",5,"wonderful place, refrigerator, microwave and safe in our room--clean and pleasant staff. wonderful breakfast with two choices of pancakes you could make--very helpful in the breakfast area and with information about the area staying closer to Bardstown would have been nicer"
"6357",1,"I called the Best Value Inn in Auburn, ME to inquire about an event taking place there tomorrow and the front desk person who picked up the phone said to call back after 9am tomorrow, yet the event starts at 8am. When I told him this he was extremely rude and told me that this wasn't his problem. I asked... More"
"6358",4,"Each time I've stayed, the rooms have been clean and comfortable. However, there was no record of my reservation on 2nd trip (made through Expedia), and on recent trip overheard conversation with another guest experiencing the same problem, and his issue was not so much with the lost reservation as with the attitude of the hotel staff. My experience on trip 2 was similar but not quite as contentious. Most competing hotels do not charge for breakfast. This one does."
"6359",3,"Hotel is well situation on the road into Tupelo. It has plenty of parking and there are a couple of restaurants within walking distance which are good. Staff are helpful. Feels a little souless but it is good value for money and clean and tidy."
"6360",2,"There was a free breakfast buffet, but the hotel did not let us know the hours of it. When we showed up at 9:32, they said it closed at 9:30. We reserved a king sized bed and got a room with two doubles. They told us we were not guaranteed the bed choice that we wanted. There is no restaurant, lounge or bar as it says on the website. The shuttle was good to use and runs pretty much every 30 minutes up to 4:30 ish. If you need to return to the hotel after 10:10 when the shuttle stops, take a taxi. The cost was 7.50 and it was worth it. The nearest metro station is too far from D.C. Next time I will stay at the Virginian Suites in Arlington again."
"6361",4,"Good: Love the location on the Chicago River. I liked the hotel before the Remodel. Dispointed no Christmas tree in the lobby. Bedding as always super comfy (I like Westin hotels). . I've stayed here many times and if the price is right will continue, however if your looking to walk into a hotel and get wow factor, this one is not for you."
"6362",4,"Spent 5 wonderful days at the Pioneer Inn. Great place. Loved the rooms and the outside deck, comfortable beds, coffee maker, great location and friendly staff. Walking distance to everything. Would definitely stay here again when visiting Maui."
"6363",4,"Bad: The bed was stiff and valet parking only. Wifi is pay only and didn't live up to the speed expectations as advertised. Good: The location is great, easy access to all of Fremont area with a short walk. Not being a giant casino you don't have to walk far from the car or through the place to get out."
"6364",4,"We enjoyed our stay except there were a couple of family reunions going on and the hotel was very full. We were on the third floor and could hear people taking outside all night. Called the desk 2 days in a row and they said they would take care of it, but did not. 2 bad nights of sleep."
"6365",3,"Bad: My money was stolen at the valet... room was dirty and had to get another then key card didn't work for new room. Manager did his best but I was disappointed. Good: Location"
"6366",3,"The comfortable on the bed was very thin, room had no refrigerator nor microwave. Wasn't informed at all that the Ice Machine wasn't working. Room was very clean."
"6367",3,"Fitness center small and not well equipped. Good location."
"6368",4,"The hotel staff was fabulous. I dealt with Franklin and India, and was very pleased with their service. The room could have been a bit cleaner, and the pool and area also needed a good cleaning, but overall the hotel was in good condition."
"6369",5,"Bad: It was perfect, period!. Good: What's there not to like The wonderful staff at the Westin even guessed we were getting married in Vegas and, to our total surprise, when we got back to the hotel after our wedding ceremony, we had a bottle of champagne and chocolate-coated strawberries waiting for us. The hotel's restaurant, the Savona Bistro, simply has the best angus burger in the world! The location, for those of us who prefer to skip the hustle and bustle of the Strip: perfect!"
"6370",5,"Stayed at Club Quarters Downtown in April. I was initially disappointed with the size/layout of my room, so went right back to the front desk to complain (rooms are small but clean and staff is helpful). Virginia, the gal at the desk apologized and instantly moved me to a room with a view of Chicago River. Since it was my first visit to Chicago I asked Virginia about things to do in the area. She inquired about my interests and 10 minutes later I had tickets for Wicked, one of the hottest shows in town, dinner reservations at Vivo, trendy Italian restaurant in the theater district. Next day Virginia suggested a trip to the Art Institute, only a 10 minute walk from the hotel! , walk in Lincoln Park and a very pleasant restaurant for dinner with live jazz . What a great city! I enjoyed my stay tremendously. Will be back, thanks again Virginia!"
"6371",5,"Our family had an awesome experience here! Just incredibly clean and up to date suite. Loved the kitchenette. Very quiet and safe. Comfortable beds and a polite staff. Very affordable. Will come again!!"
"6372",2,"This hotel is fresh and clean. The bath was spotless--and very pretty. No shower cap provided, though. For a newly renovated property, however, the lack of maintenance is shocking. The television emitted a sharp, prolonged buzz every two minutes or so. The thermostat was either broken or disabled, and since the windows do not open it was stifling. Yes, I... More"
"6373",5,"Neptune hotel is in perfect location and the best view. You have access to a pool,breakfast,and computer for your needs. The staff had an answer and solution for everything we needed. We would like to visit again!"
"6374",5,"We visited the Aria for our 10th wedding anniversary on 22nd September. Proper wow factor on walking in, no need to queue as we had checked in using the app. Rooms were beautiful with everything powered by the tablet - watch out for the mini bar though as the prices are pretty hefty. We ate in Caf Aria - amazing... More"
"6375",5,"A little pricey, however the location and service was excellent. Breakfast is not the best, at least as a Diamond level is complementary. I highly recommend this property, location, staff and rooms are excellent. Thank you for taking the time to write this review of your stay and we are delighted to know you enjoyed almost everything about your stay. We are currently transitioning our restaurant and trying out some new items and processes, please know that the breakfast service will improve as this is a main priority. It was our pleasure to have you as our guest and do hope to have you stay with us again.Best regards"
"6376",5,"I am currently in house and felt in necessary to write a review immediately. This hotel is amazing and I would recommend it to any and everyone staying in NOLA. The entire staff is fantastic and friendly. Even prior to arrival, their service was seamless. I had to send a credit card authorization because my wallet was stolen and it was handled by the staff in no time at all. I even mentioned that I was arriving super early in the morning and I arrived at 9am to find my room was already checked in and waiting for me, which was so beyond my request. It is hip, trendy, fun, lively and worth every dollar. The room, while on a low floor, is perfect. I had a problem with my television, which I normally need to sleep and even though it was late and the staff could not immediately rectify the issue, it was the way it was handled that truly made all the difference. I could not be more pleased. I will say one thing.. a word to the wise, if you will. Bourbon Street will get you every time. I was somehow hungover by 6pm. Drink Responsibly."
"6377",5,"Recently had a 2 night stay for a business meeting. The hotel facility was very nice and the staff very friendly. The pool was closed for renovations but scheduled to reopen. Central to a number of Harrisburg attractions."
"6378",5,"Our family stayed at the Aria resort and casino for the first time and it was very nice. We had a corner suite in the tower, which provides access to a special room for checking in. The same room also provide free coffee, soda, water, snacks, and concierge services. There is a security person that checks everyone's room key to... More"
"6379",4,"While generally speaking I believe that most next-tier hotels are overpriced, I have been satisfied with this Hampton. The staff is kind and caring for a college town, where mostly I see college-age kids running the desks. The ones at this location, for the most part, seem interested in parent-age people, and they respect that business travel isn't the same... More"
"6380",2,"Our priority hotel is Hampton because it has been in the past clean and the bedding is claimed to be laundered after each guest. The Hampton in Lake Mary , Florida was not up to standard. The bathroom floor was filthy."
"6381",5,"Expensive Yes. Service Above the norm! Nickel and dime you on the small stuff Nope! (one of my pet peeves if you are going to stay at a hotel of this caliber) This property gives you 5 star service. Forgot your work out clothes Let the staff know your size. Need some feminine products, be there in 5 minutes. The... More"
"6382",5,"We skiied at nearby Cascade Mountain and stayed at this inn. The breakfast included waffles, hard boiled eggs, muffins, bagels, cereal, apples and plenty of good coffee. The beds were fine with extra pillows, the room had a flat screen TV and was quiet. The pool was medium size and the hot tub was fine. Good hotel."
"6383",5,"My son and I spent the night here and found it to be very clean and the staff to be very courteous."
"6384",4,"The hotel was clean and inviting. The rooms were clean. The staff was very friendly and helpful. The free continental breakfast was okay. The scrambled eggs were dry and lacked flavor. I would stay at this hotel again and would recommend it to people."
"6385",4,"Bad: Wasn't on the strip. Good: Showers and location"
"6386",4,"My room was spacious, immaculately clean, and pleasantly decorated. All the staff members were friendly, welcoming and efficient. My only complaint, and recommendation, would be an offered form of transportation to and from the air port. A nice accommodation would be to offer WiFi without cost."
"6387",4,"Staff made our stay nice when making the reservation with told him that handcap.was needed didn't get that from them, but when got to hotel ,the staff made it for us"
"6388",5,"My overall experience at Hampton Inn in Dodge City, ks was excellent. The staff is very professional and courteous. The accommodations were excellent. The atmosphere is pleasant for all ages. The room was spacious and great for relaxing. Breakfast was delicious."
"6389",3,"July in Anaheim with no air conditioning for the first two days. First room no air so on second day moved rooms. Second room did not have working A/C either so maintenance finally changed out the entire A/C unit. No compensation for inconvenience even though Hilton advertising 100 satisfaction guarantee. Lobby is small and food is only average. Rooms are... More"
"6390",3,"I find it a little too noisy. The walls are like paper, so whatever was said in the next room felt like it was in my room. Also, the halls were pretty noisy until late at night."
"6391",5,"Great place to stay. Our daughters softball team participated in the OKC challenge we attended the women's college World Series. Hotel was not centrally located but we didn't mind driving around. Hotel was clean, AC worked well beds were soft. Very good quality for what we paid."
"6392",4,"Reception ok nothing to write home about Decor basic Wifi good given the basic hotel Beds good, ok sleep given time difference, given jet lag Noisy shower Noisy a/c Breakfast excellent compared to everything else Overall great given the cost of staying"
"6393",4,"Great value and view with this vintage style motel. Rooms are very large with updated bathroom area, fridge, and microwave. Free wifi and ice. We had two double beds in the room. The mattress on one was very old and sagging on one side. The other bed was fine. Would stay again but ask for a room with newer mattresses."
"6394",5,"Unfortunately, we had an emergency as soon as we walked off the plane. I received a phone call that my brother had passed away. When I got to the hotel and explained it to the front desk supervisor, Empriss, she was very compassionate. She did everything in her power to make our shortened stay as comfortable as possible. All the staff were very friendly and I plan on returning as soon as possible to complete our trip. Our room was awesome. Very clean. The view was awesome. We plan on returning as soon as possible to complete our trip. Thanks Empriss for being so kind and caring."
"6395",3,"The room was very clean the check in and out was great very friendly service, nice area my only bad thing to say about this hotel is that they need new matresses they were very hard like sleeping on concrete-"
"6396",3,"Front desk was not helpful. Never told me breakfast was free in resturant. I found this out the second night I was there when a different person was at the desk. Dead bolt did not work but someone did fix it."
"6397",4,"Pool area wasn't cleaned in the morning from a party the night before Great breakfasts and free glass of wine for guests in the evenings!"
"6398",5,"We had a problem with our air conditioning in the air and they were unable to fix it so they moved us to a new room even though the hotel was completely booked. It was a great place to stay overnight and very close to the auto train. Great staff!"
"6399",4,"Very clean nice hotel. Within a 15 minute walk to the inner harbor attractions. Room was very clean. Indoor pool nice but small. Complimentary breakfast was good. Nice hotel close enough to inner harbor great price."
"6400",4,"Nice rooms, very clean, comfortable and roomy place. Juan at front desk is a funny guy. Very helpful with directions on places to go and where not to go. Restaurants near the area. We stayed here for two nights so everything was easy-going."
"6401",5,"Good: My wife and I stayed at the charlesmark for 4 days. The hotel staff was very friendly and accommodating. Room was a little small, but very clean and modern."
"6402",5,"Great room, breakfast . . . easy access to everything we were up to while visiting our children!"
"6403",5,"From the moment we walked in we were treated like royalty! Every.Single.Time we came back from whatever we were doing,we were greater with hello and how are you!!! Beds were comfy,pillows were too. Rooms were spacious. If I had one complaint it would be that the air conditioning blew right on to the queen bed closest to it. My husband fixed that by sitting a chair directly in front of it.We did not eat breakfast there but I'd recommend another hour onto that 9:00 cutoff ) Hotel is close to EVERYTHING.We stayed here and drove the 25 miles to mammoth cave and it was well worth it. You sure can't beat the 77 dollars a night for the service and cleanness of this hotel. Thanks so much Bay Mont of Bowling Green for making the last half of our mini Vaca awesome!"
"6404",5,"Well kept, decent breakfast, but only open till 9am. Stayed 3 days for a wedding, bed was excellent, room size was good. Well stocked, and in very good shape. Up to Wyndam standards!"
"6405",3,"the first day we went to the comp. breakfast and it was terrible!!! food was stale and cold! there were no towels for the pool and the maids gave us a hard time about giving towels out."
"6406",5,"I arrived at the Hilton Garden Inn (HGI) Oklahoma City - Bricktown with the expectations that all HGI's are roughly the same. This location proved me wrong. The front desk staff speedily provided our rooms, parking, and dining provisions. My room, while nothing out of the ordinary, seemed just a little extra clean and organized than most hotels. For the... More"
"6407",5,"The staff are very helpful and friendly and the rooms, large, clean and well appointed. We had nice linens too. Breakfast was fine - muffins, bagels pastries, toast, hard boiled eggs, juices cereals etc. Very good price point. We have stayed in too many Red Roof hotels to mention and this one definitely ranks as one of the best ones... More"
"6408",3,"ote: 3 stars means a slightly above average grade, similar to a C+ in academics As most reviews note, this is a very historic/rustic building and thus should not be directly compared to other modern 4 diamond hotels with much newer buildings, plumbing, furniture, etc. That said, once you get past the lobby of the Benson, the concern to keep... More"
"6409",3,"Stay is pleasant however, very expensive and staff no more helpful than in other hotels. We are here for a special occasion, on Checkin hotel asked this - we were hoping for upgrade or something, but nothing! Then other members of group arrived and they were upgraded! Typical, no luck! Location is excellent."
"6410",5,"This hotel has a lot to offer at a good value. The suite was spacious for the price. It offered a separate BR from the tv watching area and desk. It had two televisions, a fridge and microwave. The staff were courteous and friendly to a fault. This Embassy Suite was very close to the Monuments, literally an exit away. There were restaurants close, as well. As to the extras - the hotel offered on site parking in their private garage. There was a great complimentary breakfast each morning, offering every conceivable food. Last, there was a 3 hour happy hour that offered free drinks (adult beverages as well!) and snacks - daily! This Embassy Suite was very close to the Monuments, literally an exit away. There were restaurants close, as well. We would, absolutely, stay here again!"
"6411",3,"Good value. Room was adequate, clean, and well maintained. Staff was friendly and helpful and put us in a room with a view. Could see Bell Rock right out the window. Breakfast was ok for a quick bite before heading out for the day. There are also several restaurants within walking distance. Location was very convenient. The walls are very... More"
"6412",4,"Location is great, Hotel is a little old but its clean. I would recommend staying here but don't expect it to be like the Hilton or Sheraton. Staff are very friendly and are always happy to help, Breakfast is included which was nice also"
"6413",3,"Room has a gas fire place but pilot light gets blown out by draft. Owner is offsite after hours and has to come relight it. They have four servers for wireless internet but none work in the room we had. We made two calls but they could not resolve it. We stayed in winter. At 7 degrees the cold water... More"
"6414",4,"I was looking for a hotel near the Spokane Airport that provided a free early morning shuttle. I found Days Inn Suites Spokane Airport Airway Heights on Orbitz and it lived up to my expectations. It was a well maintained, economy hotel. Fair breakfast, good internet, clean room with a comfortable bed. I did have a problem with my... More"
"6415",4,"We enjoyed our experience at the Honue Kai Resort. We stayed in a one bedroom suite with views of the west Maui mountains. There is a small industrial space across the street that we could see (and smell at times), but we dont feel like it took away too much from the ambiance of the place. If you can, get... More"
"6416",1,"Wow I should have listened to the other reviews. We just needed a place to stay for one night and we thought we would give this place a chance after hearing it was recently remodeled. The smell when you walked in the halls was horrible and dirty smelling. It became even worse when we entered our room. The bathroom smelled... More"
"6417",4,"Very satisfied. I had a wonderful experience in the 4 days that I staid in the Hotel. Breakfast was good and satisfied, the fact that it was free. Clean room was good and satisfied with my stay A/C at the room worked exceptionally good"
"6418",3,"We checked in very late to the hotel and asked if we could check out at 1 pm instead of noon and they said it was fine. I put the do not disturb sign on the door just to have the cleaning staff disregard it. They knocked twice at about 9:30 waking up my husband, and then proceeded to try opening the door. Since I had the lock on, they realized we were not ready for them to clean. They came back a second time an hour later and did the same thing. This time since my husband had woken up, I yelled out we're not ready! Do not disturb means do not disturb. I called the front desk and they said that they would talk to the cleaning manager. As we were getting ready, they knocked again and again. To say the least we ended up not sleeping well at all. This is unacceptable! What's the point of offering a sign that's going to be disregarded. I hope no one else has a similar experience."
"6419",2,"We have stayed at this hotel several other times and it has not improved. There are not many in the area and a football game at Penn State that weekend filled those up and raised the price quickly. This hotel is old, run down and lacks many amenities, but we slept there only and were gone during the days for... More"
"6420",4,"Bad: There was no service what so ever. Staff are very unhappy and not polite at all. Too bad love the place!!. Good: Love the place , very pretty pool area , room was comfotable and clean . Location is perfect!"
"6421",3,"breakfast was pitiful. tv and reception poor!"
"6422",2,"location and staff were great! Room, not so much. Trash wasnt emptied, hair in tub and top comforter on one bed didnt look to clean. Price and location were main reason for chosing this place -again staff and breakfast were nice"
"6423",5,"Is it swanky No. Is it clean Yes! Tile floors throughout mean no gross carpets. Bathrooms all have nice, clean tiles throughout. Comfy beds with different pillows means you have choices. New windows block a lot of sound. We stayed in a downstairs unit but either the upstairs folk weighed less than 100 pounds or the place was built when... More"
"6424",4,"Good: Boutique type hotel. With At Home Feeling. Nice atmosphere for the price!"
"6425",2,"We would have left this hotel immediately, except that it was very late at night, and we just wanted to get a few hours of sleep. We were in room 219. The floors of our room, although probably on a concrete slab, were shaky when someone walked on it. This is the first time I've felt I needed to check... More"
"6426",4,"First time staying at a Red Roof Inn. I will definitely be looking for them in the future. The staff was great, especially Lynnae. They were very accommodating. My room was clean and comfortable. I travel extensively for work and I got a good room at a great price."
"6427",4,"This is probably the cheapest dim sum restaurant in SGV. When I say cheapest, not just the price but the portion of the dishes. You really get your moneys worth. Like their baked BBQ pork buns, three huge ones on one plate! Everything is decent in size. Get there early, like around 11AM or later after the lunch rush. Don't... More"
"6428",4,"Nice room, quiet, decent TV (not HD) Wi-Fi was good. Not sure if it had the advertised Queen bed, we were snuggled together and we have a queen bed at home. , We choose the handicapped room, no tub. The shower (handicapped room) is nice if you have bad knees as it's a walk in, no step. But the shower... More"
"6429",2,"I use the net for work and this Hampton inn has theirs set so slow it is unusable. And no this was not prime time. If you need bandwideth do NOT stay here. The download speed is only 90K, that's a Kbyte not an M. Try a Marriot brand maybe you will have better luck."
"6430",4,"We stayed for two nights when we ran the RNR Half Marathon this past weekend. We were extremely satisfied about our stay. The room was clean, and we had the best view of the river! We cannot be more than happy with Tania at the front desk!! She was awesome, very helpful and accommodating. We will definitely stay here again."
"6431",4,"The 1 asset of this motel is its proximity to the beach which is just one block away. The room was quite large and included cable TV and a kitchen. Bedroom and bathroom were clean but kitchen could have been a little cleaner. Ok, if you are a nitpicker you rather should stay in the Marriott 2 blocks away, but... More"
"6432",4,"We were very pleasantly surprised with this hotel. The owner and staff were all very friendly and accommodating. We were visiting friends in the area and stayed here 3 nights. For a budget hotel, you won't find a nicer place. This is an older hotel but it was very well kept. The rooms were clean and quiet. The beds were... More"
"6433",4,"A smaller hotel with a European feel, if you don't mind the 7-8 blocks to Peach Tree center, this is an excellent value. The rooms are clean, the service efficient and friendly, the food (breakfast is all we ate) well done. Surprisingly the wifi was very fast for a free service. On the down side, there is not much happening... More"
