"","stars","text"
"5076",4,"Shower wall had old scum on it. So I took a bath, but not tub plug to stop up the water. Help them room 122."
"5077",4,"Nice hotel, with good rooms and beds. Location is not really close to Riverwalk and it would take you a good 15 min walk to reach there. Alamo is relatively closer. There is nothing much right next to the hotel. Breakfast, checkin, checkout and the reception staff were all good. Breakfast staff could have been a bit more courteous."
"5078",5,"Good: Bathroom was large and the speakers in the wall"
"5079",5,"My husband and I took my mother to Charleston for three days over Christmas. Mills House was beautifully decorated, perfectly located and staffed by the most helpful people! We were able to walk everywhere and were just across Queen from several fine restaurants. We will be back"
"5080",5,"This new hotel is immaculate and the staff was wonderful. Ben at the check-in desk was very friendly and accommodating, and went out of his way to make sure our stay was pleasant. Ben answered all of our questions and did it with a smile. He gave us great directions to the church for the wedding we were attending, and... More"
"5081",3,"Bad: Facilities feel outdated. Good: Breakfast was great and the Starbucks in the lobby was awesome!"
"5082",5,"Big room"
"5083",5,"Bad: The view. Good: Everything"
"5084",4,"I stayed for one night after a business event. Japan House was conveniently located near both the downtown and the Interstate, and was a good value. I decided to stay based on TripAdvisor Reviews. My room (101) was unusually spacious. It was a Handicapped Access room I can't say if others are equally roomy I found it to be immaculately... More"
"5085",4,"The hotel is clean and pretty much up-to-date. Staff is very friendly and helpful. The annoying thing sometimes can be that the heating or a/c can be really noisy. The trick is to heat/cool up your room enough during the day time so that you can shut it completely down during the night."
"5086",4,"This was our second stay at this location. We returned because we were impressed with the staff's attitude of extra mile service. We appreciate the Residence Inn's stocked kitchenette for when we just wanted to stay in, but the complimentary breakfast was a welcome option. The only factor for a 4 (actually 4+) was the food station is small to... More"
"5087",4,"Very nice play to stay, clean room, nice pool area, friendly staff, nice location. Everything about this hotel met my expectations, including the price. After a nightmare stay at a motel in New Richmond, Wisconsin, I would definitely stay at this hotel again."
"5088",3,"Just spent three nights over the Fourth of July. I am 83 so climbing the narrow , steep back stairs was a little difficult. Always seemed to be a very musty smell when coming in that door. And forget the bathrooms at the far end of the hall. Big, deep claw foot tubs. Impossible for me to get in or... More"
"5089",5,"The people a extremely polite and the room service was perfect. rooms and bathrooms were spotless."
"5090",3,"Picked this hotel because of its best location right across Disney's gate. Room was just fine, not spotless and a bit tired but we could sleep well for 2 nights. Good breakfast. The on-site Cold Stone ice cream was yummy and having I-HOP next to the hotel was a plus. At the time of our stay the rate was quite... More"
"5091",5,"I just needed to crash before an early morning flight. The airport shuttle service was fast and courteous, the hotel bar was relaxing for a nightcap, and the room had everything I needed, including a quiet night."
"5092",5,"Joseph's service made our trip! He accommodated all of our requests and even went above and beyond to make our trip as nice as possible! He not only arranged our chairs and umbrellas by the beach but he also positioned the cushions and towels so that we were as comfortable as possible. He was amazing!"
"5093",4,"In town for the US Open it was a bit noisy the night the Penguins won the cup but it was a comfortable room with quick room service. The only negative was I had waived room service for the first day and the maid service never showed up all week- i had to call to get them to clean."
"5094",5,"We picked this hotel because it was halfway between Tampa and Miami. The front desk staff is so nice and helpful. They answered every question and even came and cleaned our room when housekeeping missed us. The cookies after 6 p.m. in the lobby are essential. Great stay"
"5095",5,"On the up side, the staff is very helpful and welcoming, the rooms are very clean, the beds very comfortable, and the breakfast selections fresh and good quality. Within a block, there is a stop for the free Long Beach shuttle buses, as well as a stop for the regional transit light rail. On the downside, the rooms and public... More"
"5096",4,"Clean, shopping near by, very pleasant staff, would stay here again"
"5097",5,"We hosted our annual Client Event at The Grand Del Mar and it was excellent!! The service, property, rooms, restaurants, and GOLF absolutely magnificent. Our conference managers were a gem, great service! Thank you for making an important event run so smoothly."
"5098",5,"Everything from the staff, my room and the dining area was fabulous. The rates were great and I would recommend to anyone staying in the Baltimor area to stay at the Hilton"
"5099",4,"Very clean modern hotel with well appointed rooms. The front desk clerk Andrea was very helpful extremely polite. Electronic check in very easy to use saves a load of time. Would stay at this hotel again."
"5100",5,"I had a pleasant stay here while I was visiting family for Thanksgiving. The front desk service is what won me over more than the room. I think her same was Sheree, was absolutely the most helpful. She pointed me in the direction of great night spots and wonderful restaurants. Thanks to her I almost forgot about Thanksgiving food!"
"5101",4,"We loved our stay here. Our favorite is Miss Domi who is so friendly and greeting everyone with her sweet smile. The only downside is the bathtub. It needs more special attention and cleaning with bleach. But overall, we will still come back and stay here again next time. We are delighted to have been your chosen hotel during your recent stay in Anaheim. It wastruly a pleasure to serve you.We appreciate your business and value your honest feedback. Your comments have been shared withthe hotel team as a critical way of understanding how we can continue to deliver exceptional serviceto guests like you.Thank you for staying at the TownePlace Suites Anaheim Maingate Near Angel Stadium and we hope you choose to create more memories withus whenever your travels bring you back to Anaheim.Sincerely,Edgar RiveraGeneral ManagerTownePlace Suites by Marriottedgar.riveramarriott.com714-939-9700"
"5102",4,"We chose Aloft because we were able to use our credit card points towards our stay and it was the closest and cheapest we could find the French Quarter. With that being said we are happy with our choice. When we first arrived we were greeted warmly by the front desk staff Jermal was great. We got to our room on the 12th floor and were happy with the amenities. The room was not as large as I would have thought, but it was comfortable and a non issue since we spent minimal time in the room. There was a coffee pot, a mini fridge, and lots of mirror space. Our view overlooked the Ritz Carlton and we were able to see their pool and patio area- pretty cool. The beds are comfortable and the towels didn't feel like sandpaper. They provide Bliss toiletries which was fine, however, I did not pack shampoo or conditioner and they offered a shampoo conditioner all-in-one which I did not care for (but my husband loved...). The vanity area has intense lighting good for makeup application!The lobby area is very nice and fun. They have a snack area for any cravings you have when you are there- premade salads sandwiches, candy, chips, fruit, yogurt, beer, juice, pop, etc. The lobby bar is very nice- good drinks and a fun environment. Lots of games and fun dcor. LaKisha (I hope I spelled that right!) was very friendly and did a great job. They do offer a pool table and computers/printer which came in handy to quickly print our boarding passes. The only issues we ran into was the room service for our room, they did the bare minimum in cleaning our room. The bed was always made, toiletries and towels were always replaced, however, that was about it. No trash was picked up and nothing was organized. When you go to a hotel, typically they neatly arrange your items so they can clean the room/bathroom/vanity completely, but this was not the case. Our toiletries were shoved to a corner or moved over so they could place new toiletries, I had a half eaten sandwich placed on a shelf instead of being thrown away, the coffee pot wasn't put back or the coffee replenished (but new coffee cups were given), whatever was left on the bed was thrown back on it, there was a bottle cap left on the floor... small things that added up. This wasn't huge issue, but enough of one to notice and let the front desk know as we checked out. Also, the elevator functioned oddly for my husband once. He was brought to the top floor and then back down to the lobby instead of being brought to our floor.. but that was not a huge deal.. just odd!Our friends who were staying on the 11th floor experienced some poor water pressure and cold water, however, we did not.The hotel is in a good location- two blocks from Canal and two blocks up from Bourbon- easy walking! The valet out from was super helpful when we were getting ready to leave by reserving us a taxi so we did not have to wait when we wanted one and put our items in the vehicle while we were checking out to make the process smooth and efficient. All in all, the hotel was a great choice and we'd recommend and stay there again. For being brand new, they did a great job!Fantastic! Thank you for your feedback, with us being a new property, reviewers like yourself help us get better! We are thrilled that you liked the property and all of the outlets like our WXYZ Bar and Re:fuel pantry. We cant wait to have you back here with us again soon.We truly appreciate your review and thank you again for staying with aloftnola.- Dixie Krauss, Operations Manager"
"5103",5,"This motel was close to the airport and only a short drive from a shopping mall and many fine restaurants. The staff was very pleasant and helpful. The whole facility was very well kept and having cold, fruit flavored water available in the lobby was very refreshing in hot July. We would certainly stay here again."
"5104",2,"I was so disappointed in this property! Threadbare, torn carpet, no guest services until 6am, dingy outside. I didn't feel comfortable the entire time I was there. Does not look anything like the photos posted. Until they do a major renovation, find another place to stay."
"5105",1,"This was the dirtiest and worst run hotel we've ever stayed in. It was so dirty we had to leave early and find alternative accommodation. Sticky carpets, dirty linen AC and fridge not working. Changed rooms but no improvement - no way could this be a 3 star hotel"
"5106",4,"My brother stayed here in October, so when we decided to come to Laughlin again to catch the NFL Championship games, we picked the Belle again. Colorado Belle itself doesn't have it's own sportsbook (you need to place your bets at the Edgewater, just next door) but what it does have are decent rooms at usually the lowest prices... More"
"5107",4,"Close to Midway airport, great shuttle service, good interiors for the price. Would readily stay again."
"5108",3,"IF your looking for an affordable place close to DC this is the perfect place. It was convenient with 2 children to have a kitchen and a little extra room. The hotel offers a shuttle to the metro station but we found the walk to be pleasant and only 10 minutes away. There aren't any restaurants nearby so you either have to plan in advance or order food to be delivered. Another added benefit is the free parking, and plenty of it. I would probably stay again, if only for the location."
"5109",5,"Everything was great from beginning to end! Check out went smoothly, and the staff was friendly! Our room was absolutely amazing! There was a balcony that overlooked the ocean! It was incredible. The beds were comfy and the room was clean. The restaurant downstairs gave hubby and I free Shirley temples! I loved it and wished I could have stayed longer to fully take advantage of the amenities. I will definitely be back!!!!"
"5110",5,"When I open the room I was amazed how great it was. The bed, the pillows, the sheets, the towels, the bath. I had no idea for the price what a great place I would get"
"5111",5,"Good: I was always asked meaningful questions and was never hassled and never waited for a taxi. The service was great and quick and the room was beautiful plus I got exactly what I requested."
"5112",4,"the hotel is close to subway station, the room is large,the service is good. the hotel can free park, so it is easy for people to come there, the hotel's free breakfirst is ok,and the hotel's wifi is good"
"5113",1,"I stayed at this hotel in September 2012 for five nights at the end of my six week honeymoon in North and South America. I know you get what you pay for however, this hotel was a complete dissapointment and a sour end to an amazing holiday. It's on the border of the tenderloin district which is known as the... More"
"5114",5,"The Dana is a vast property with tremendous views of mission bay. Located right on the bay front with excellent water views. Watersports on site. 2 big pools and 2 hot tubs. They have kids movies in the swimming pool area on certain nights. Cons: - Small bathroom / toilet - Small sink - tiny and located outside the bathroom."
"5115",5,"Nice hotel very friendly staff. Breakfast is pretty much standard. The only thing I would recommend is a bench in the front of the hotel. It has an indoor pool but we didn't take advantage of that. Flying J truck stop is right across the street it can get noisy on the west side at times."
"5116",3,"I have traveled quite a bit and the resort is at 3 star at best. Upon arrival we had to wait...we were early so okay. The check in person was very informative and gave us lots of info about where to eat, etc. When we got into our room the outdoor stairs and walk ways needed to be swept. There... More"
"5117",5,"We have stayed at this hotel about once a year for the past several years. It is always just as advertised. We only need a place to shower and sleep. The staff is polite and professional, the rooms always clean. The room had a tv, fridge, microwave, coffee pot and they offer breakfast. For the price we paid, it was... More"
"5118",3,"There were stink bugs on the curtains! The front desk was somewhat quick to come remove one or two. But by the end of the night, I had removed three myself. The complimentary breakfast was typical, although I would have enjoyed some toppings for the oatmeal. No one bothered to clear the entrance/exit driveway, which is a steep hill, after 6 inches of snow. There was no other hotel close enough to move to, as I was there for business."
"5119",4,"This was a nice hotel. The building is old and has been there for a while, but the room was clean and the furnishings were nice. The staff was very friendly and helpful. I would stay here again."
"5120",5,"I had a change of plans in my day and went in to check in at 11am or a little after so I wouldn't have to at 2am. The front desk staff was very accommodating and allowed me to with no hesitation. Room was very clean."
"5121",5,"Best service all round For the price you pay the rooms are clean and spacious. Facilities could be improved within apartments but nothing that was un comfortable. The receptionist were helpful and friendly. Would recommend to anyone"
"5122",4,"The Warwick is clean, quiet, professional and has all the amenities. We were greeted quickly and warmly and provided with great advice about where to eat, and local knowledge re Seattle attractions. We had a great view of the space needle. Room was just the right temperature and we slept well. The location felt safe and was within walking distance... More"
"5123",5,"The staff here was really great - courteous, helpful, well-informed. The room was comfortable and the kitchenette a real boon. Great value for money. If we're in the area we'd stay there again. Breakfast was nice enough, though a bit more variety would have been nice."
"5124",4,"Appreciated the shuttle service! Very friendly staff."
"5125",5,"I've stayed at this hotel before and was pleased when Hotels.com again offered it at such a reasonable price. The hotel van comes promptly to the airport, check in was speedy and the room was clean and welcoming. The one issue was that I arrived at the hotel tired in the middle of the afternoon and the pool did not open until 6 PM. I get that they mostly get traveling businessmen but having the pool available in the afternoons would be a great advantage to work off some sore muscles and traveling frustration. Hotel itself though is great."
"5126",4,"We rented a room from a DVC member at Saratoga Springs for our family of 5. Disney heavily caters to families of four and builds hotel rooms that are accommodating for that size of family . Having five we had to bring a inflatable mattress to accommodate the fifth person. The rooms were adequately clean and had a stove top... More"
"5127",4,"So if you are going to Chicago to stay in your luxury hotel to be pampered with massages and 5 star room service- this is not your hotel. If you are going to Chicago to shop, sight see, or hit a few wonderful restaurants and want a clean, well maintained hotel where you can sleep peacefully- this is your place. The price is great for what you get. There are few frills, but the accommodations are very reasonable in terms of function and comfort. The perks:- Great location! Close to shopping, parks, restaurants, Navy Pier and most downtown sights.- In and out valet parking for a reasonable Chicago price (52/day). You can find cheaper parking nearby, but not with in and out options.- Complimentary ater bottles and purified water on all floors.-Lounge with complimentary snacks, coffee, tea, and soda open for much of the day.- Wine in the Lobby in the evening.- Responsive, kind staff.-Free high speed internet is high speed enough for most purposes.The less fabulous aspects:-Rooms are small or sparsely decorated. The rooms serve as a clean, functional space. There are no bathtubs, only showers. You get a a couch, TV, mini fridge and desk if you upgrade to a queen suite.-Matrresses are firm...not so firm those of us who prefer softer beds can not sleep, but firm.- Valet was understaffed for our visit with only one attendant even during busier times. It did take 20 minutes to get our car when requested.- The cable is not top quality and goes out or the stream gets paused often."
"5128",5,"The room was very nice, the A/C was phenominal in the room, a quiet and pleasant stay. The staff was very nice. The only downside of the stay was the internet cut in and out through the day. Overall, great experience!"
"5129",4,"There was no guide in the room (the book that outlines amenities, important locations, area restaurants, etc) and I found the wireless to be quite slow. The bed was very comfortable and the room was very clean. Breakfast was tasty."
"5130",5,"My family and I enjoyed the cleanliness of the hotel, friendliness of the staff, and convenience of its location. We always stay at Hampton hotels because of their cleanliness and dependable service! We highly recommend the Erie, PA Hampton Inn."
"5131",3,"I made a reservation through Expedia. I'd read an article saying that all the rooms had been refurbished, so I thought I was OK. A day before our stay I looked at the Alamo's web site, which advised that one needs to call the motel to get a refurbished room. I tried calling them over the course of 4 hours... More"
"5132",3,"This will be a wonderful place when it gets up an running correctly. The manager Carman was very nice and Dave was very helpful and got us situated. Close to town, no pool and because it is on a bluff it is extremely windy so we slept with our slides in."
"5133",5,"The staff, from the General Manager Kyle Highberg, to the valets (Monty), front desk staff (Ashley and Amanda) to the Sales Director (Rebecca Munn), not only provided excellent service and accommodations for our entire extended family, they saved our daughter's wedding reception. At the last minute, the temp agency waitresses that were arranged for months earlier to serve at the... More"
"5134",5,"Staff was great, hotel was clean. Pool is small, breakfast was just ok. Hot tub was awesome, work out room was well equipped. Had a great stay, would definitely stay here again."
"5135",5,"Good: I really liked the water in the lobby."
"5136",5,"Such a good trip. Being there with my fiancee to enjoy a little getaway for the weekend was perfect. We couldn't believe the view. The sunset was phenomenal and you can't imagine the sunrise. I just wish we were able to have free-wifi. Sucks to pay but they want to make a profit right Other than that the amenities sounded so great. A free bike, shuttle to downtown, and 24 hour pool. I guess that's where the extra income from the paid wifi goes too Whatever. It was sweet. We loved it and loved how friendly the staff was. They truly care about you and are always ready to help."
"5137",4,"This hotel is right on the river, which probably makes it the best one in Yuma. The city has done a great job of creating their river walkway, but the restored historical downtown is not worth your time. The room was very small, but a wonderful, helpful, friendly staff and a surprisingly excellent restaurant, WHEN the real chef is there.... More"
"5138",5,"I normally stay at the HIE here in Orangeburg, but since this hotel is brand new I wanted to give it a try. Checking was fast and the staff were friendly. This is a very nice hotel. The room was excellent with comfortable furniture and bed. They finally got rid of that useless lap desk and have a handy sofa... More"
"5139",5,"A single parent traveling with two children. I felt very safe. This hotel centrally located to everything. The room was very well kept. This hotel does not rate on the same scale as a five star hotel, but it does rate 5 stars for the kitchen facility, pool area and friendliness of staff. Book with confidence."
"5140",5,"Great place right in the middle of the north end. Literally on Hanover street Room was clean and looked brand new. There is no parking so we stayed at haymarket garage and walked 5 minutes. Check in at restaurant"
"5141",5,"I arrived on a cold, frosty night after a long flight and drive. Front desk staff was courteous and made checkout a quick process. He even turned on the fireplace to help me thaw out while I checked in. The rooms are excellent-clean and nicely decorated and furnished in a contemporary design. Thoroughly enjoyed my stay at this hotel and... More"
"5142",4,"Although this hotel was not off the beach, it was just a small walk down from all major shopping and beach area. Hotel was recently redone and is much nicer than some of the higher priced hotels along beach front. You get to control your a/c. I wish we had stayed here for the entire stay. The neighborhood has great little pubs and small shops and restaurants that you might want to check out as well."
"5143",5,"With no great expectations we stayed at Sea Crest as a stop over on our way to LAX. We were very happy with the well appointed room with a beautiful view. The staff were helpful and breakfast on the verandah overlooking the ocean was great. It appears sll rooms have a view of the ocean, but the 4 storey block... More"
"5144",5,"In my line of work, I use meeting space in hotels often. In my 15+ years of doing this work, this is the first time I've felt the undeniable pull to go out and write a hotel review, based solely on my meeting room experience. Though I did not use a guest room here, my colleagues who did shared that... More"
"5145",4,"Convient to highway , food, Resturants and fed X field"
"5146",4,"Simple hotel, good stay. Easy access to gas station, food and dessert places. Rooms are nice, no huge complaints, had a small issue with hot water/shower but the hotel addressed and solved the issue quickly."
"5147",5,"Loved this hotel. Charming, comfortable, impeccably clean, I would highly recommend this hotel for anyone staying downtown Charleston."
"5148",5,"Excellent service"
"5149",4,"Fair price for location...clean, new looking. I'll do it again...great free breakfast"
"5150",5,"This is a very nice hotel. Immaculate, comfortable great breakfast. With a professional welcoming staff in a good location. I highly recommend this hotel and would stay again."
"5151",4,"First, the bad -- pretty-much everything in the immediate area is shut down, other than the truck stop across the Interstate. Does that matter Not really, if you're looking for the four essential S functions of travel -- sleep, shower, shave and, well, you know the other one. I didn't detect any of the signs of sketchy activity in the... More"
"5152",4,"Stayed here for a week for a meeting at the BLM Idaho State office. The place is less than a 10 minute walk from that office, which also houses other land management offices. Staff were very friendly and helpful throughout the stay. They provided breakfast and drink tickets, which I didn't use as I am picky about my food. Free... More"
"5153",2,"We spent about 16-17 hours traveling 1,000s of miles before reaching the hotel. It was our first time in California as a family and the first time we had traveled that far with our toddler. We got to our hotel room at 8:00 that night and were getting settled in when we had a knock on our door. We were... More"
"5154",4,"Bad: Check in at Reception was slow. Good: The hotel was near the strip - walking distance. The room was comfortable, clean, spacious and a nice temparature The housekeeping staff were very helpful and friendly and provided us with extra coffee and water."
"5155",5,"very nice rooms -great Q suite with the living room space! Pool and hot tub very nice. Enjoyed the cocktail and snack time. Good location, clean and friendly! We would stay again..."
"5156",4,"We stayed in room 108 (king) and enjoyed a quiet, clean, modern room with perfect proximity to downtown PS. Easy parking. Able to have our pet (cat) stay with us for no additional charge. Would stay again!We are so glad you enjoyed your stay with us and hope you will come back and see us again"
"5157",5,"We have visited the Grand Hyatt Kauai Resort and Spa for the past 10 years, and each time we visit this OUTSTANDING property, I walk away say, If I could live here in as the general manager on this property, I would do it in a heart beat! As a Lifetime Diamond member, the entire Hyatt staff, does an OUTSTANDING... More"
"5158",4,"The hotel was nice but the staff in the bar were lazy and rude."
"5159",5,"Me and my husband use this hotel for date night several times a year. It's clean and the staff is super friendly. The breakfast is good and it's quiet. The price is ok could be better but you get what you pay for"
"5160",5,"Wonderful! Especial nice for persons traveling with pets!"
"5161",4,"We only stayed one night, but we can see why it would be good for an extended stay. The room had a small kitchen and work area. We prefer to stay at hotels that offer a full breakfast, which this one didn't but that was okay, we just went to the Waffle House down the street. This is not a complaint by the way. We were mainly looking for a hotel close to Interstate 64 for one night and the lack of a full breakfast was not a big deal to us. The staff were friendly and courteous and the room was clean and adequate for our needs. We would stay here again if we are ever in the area."
"5162",4,"Good stay!"
"5163",1,"Just dreadful, and scary. Was traveling alone with my dog. We were so tired, just needed somewhere to rest. What a filthy room, and the door did not shut tightly, you could see light through it...which wasn't too huge a problem until I was awoken in the middle of the night to loud party or something, which quickly turned into... More"
"5164",5,"Room was ready upon check-in and hotel room was very big! Nice clean room with comfortable bed. After a long day of scuba diving it was wonderful to go and relax in the hot tub. Breakfast wasn't very good though. Pool food quality and not very good selections."
"5165",5,"Got a great Name your price deal on this hotel. The staff was great (and funny!). It was about 8 miles from downtown, but it worked for us. Breakfast was very good, although they ran out of coffee at times. Very clean rooms and very comfortable. Would definitely stay again."
"5166",5,"I was very pleased with this hotel. it was clean and near the airport which is where me and my husband for a flight our of Ft. Lauderdale the next morning. The front desk was helpful. Parking was very easy. And it was not far from the main attraction, Ft Lauderdale Beach. We would definitely stay again :)"
"5167",5,"Bad: Rear and side views from the 4th floor not great. No late night lounge option to have a byob drink with friends and family. Good: Spacious room. Comfortable bed. Friendly staff. Fantastic location."
"5168",5,"Good breakfast. Very convenient to Dollywood."
"5169",4,"Very friendly and accommodating staff. Close by numerous restaurants within walking distance which is important since there is no dinner service at the hotel. Very clean and well kept rooms. Front desk staff very helpful with directions and dinner suggestions."
"5170",5,"I feel as though I am getting boring and repetitive. Ho, hum just another excellent experience during our visit to New England. Trish was very helpful making suggestions of where to visit, scenic routes to take to get there and making sure we did not foolishly take our car to Marthas Vineyard. Megan (sp) was especially pleasant to deal with."
"5171",4,"We stayed on the second floor of this property to avoid slamming car doors on the first floor. For those who wish to park outside their room, this is a great option. There is no elevator, but it was not a problem for us. The public areas are clean and well-lit. We received a warm welcome from Kate when we... More"
"5172",4,"I like Hampton Inns and this was a pretty good one. We stopped on the way to the Outer Banks. Room was comfortable. We stayed on the fifth floor and didn't hear any noise from outside. Beds were a bit harder than I'm used to. Pool was decent. Breakfast was not quite as good as others I've had at Hampton... More"
"5173",5,"We arrived an hour early and they were able to check us in early which was very helpful. The room was nice as were the amenities. The staff was very helpful and pleasant. We left early and were offered a take away breakfast."
"5174",5,"I highly recommend this hotel! I wanted a modern hotel that didn't look like most of the San Fransisco historic hotels. PROS: Clean. Beautiful. Great views. Perfect location. Friendly Staff. Affordable prices. Floor to ceiling windows! Bathtub. CONS: I couldn't find any cons!"
"5175",4,"This is a good hotel for business purposes. The wi fi signal is good and it is very close to the federal reserve bank. A little too close to some of Chicago's high crime district for my taste, but we felt relatively safe. Convenient to restaurants, and decent breakfast. A solid business option.Dear Samantha HThank you for your review.I would like to reassure you that The Central Loop area of Chicago which is, as you know, also the Financial District of the City is not near any major crime area. The area is safe and very well patrolled by the Chicago Police so please do not have any concerns.I am glad you had a good stay with us and look forward to you return.Kind regardsPaul Tiernan - Hotel Manager"
"5176",4,"The motel has a pool and exercise room. The breakfast bar was 1st class. Everyone that I had any dealings with were top notch."
"5177",5,"My second stay was almost as pleasant as my first. The room and amenities werE comfortable and well appointed."
"5178",5,"Perfect view! Perfect staff! I reserved a room for my family and I, we had such a nice and relaxing time. The room was like an apartment, it felt like home. The rooms were clean and smelled clean. The pool was clean and the view from my room was amazing.I spent the day at the beach and late afternoon in... More"
"5179",5,"Bad: A little noisy but to be expected in the heart of downtown!. Good: Location. Friendly comfortable."
"5180",4,"This hotel is a block from the inner harbor in the middle of everywhere."
"5181",4,"If I wanted to be nitpicky, there might be some stuff to improve. But I am not and we were very pleased with our room, especially for the Priceline special price we paid. It was large and roomy and great for me and 2 energetic older kids. We had many tv channels to choose from, including 2 Showtime channels. I... More"
"5182",5,"We had a great time. When I booked the Hotel I booked it for the inside pool for Spring Break for my grandchildren. I didn't even realize all the other perks of this hotel for kids. Inside pool, inside playground, inside game room and mini golf. I would totally stay here again for kids it was great."
"5183",5,"The staff was top notch. From the desk manager to the cleaning ladies everyone was friendly and eager to help. Great attitudes. The WiFi was slow and eventually just turned back to 4G. The Breakfast was a get there early thing but it was free. The rooms were not new but everything was clean. And you had a good choice of walk to live music from the hotel."
"5184",4,"Great hotel."
"5185",4,"Good hotel, but room lighting is poor and beds are too low and too soft. Good location. Friendly and helpful staff. Did not eat at Restaurant, You have to like stark and modern to appreciate this hotel."
"5186",5,"Good: Great staff, superb rooms, brilliant location."
"5187",4,"Very clean modern hotel with a nice bar on the main floor. They even had a band playing one night. Room was a good size , my only complaint was there wasn't a mirror in the bedroom area , only by the bathroom. Great location, within walking distance of everywhere we needed to go to. The Livealoft program is a great free concert series at most aloft's, so happy you got to enjoy that bit of local flavor while here. Be sure to check for concerts in your area at your local aloft. Dixie Krauss, Director of Operations"
"5188",5,"Close enough to the harbor or be an easy walk. Near a movie theatre and an ice cream store. Very convenient."
"5189",3,"The hotel is in a great location and the staff were excellent - very friendly and helpful, and organised a very early check-in which was great. However, for the price we paid I think it is only average - the rooms are clean but very basic. The hotel breakfasts are very basic, only very average and overpriced. As mentioned there... More"
"5190",5,"The room was great - bright, clean, airy, spacious. Bed and pillows were comfortable. I thought the common areas were fine as well. Breakfast was great. My only complaint is that the halls and lobby are a little shabby looking. Carpet's worn front desk was sloppy. However, if I ever need to stay in Columbia again, this will be my spot."
"5191",4,"We arrived in Atlanta on a Saturday around 9pm for a one night stay during a cross country trip. We had two rooms booked and called ahead a few days prior to specifically request connecting rooms. The front desk clerk was a very nice lady. For some reason the note about connecting rooms wasn't in the reservation. The clerk apologized... More"
"5192",5,"Nice, clean, comfortable and affordable, all with a great hot breakfast and close to GMU. Wish they had an outdoor pool, but much better than local competitors."
"5193",4,"Open plaza design of this Marriott makes it unique. Since it was late Oct when we stayed, it was beginning to get cold, but we were in a room inside a doorway so we didn't have the colder weather right outside our door. We had our own car to drive to Old Town, but they do offer a shuttle to... More"
"5194",5,"Like New. Exactly as booked. Room excellent .. shower head not great. Fantastic breakfast with outstanding breakfast lady! Great value for price. Would return without question. And you would too. Just do it."
"5195",5,"Good: I loved having a microwave and fridge. Very cozy!"
"5196",5,"Our group meets each year and locations have varied across the country. The group member living in the area makes the contacts and hotel selections. Finding a hotel with good price and suited to the needs of our group can be a challenge. After considering approximately 10 hotels in the area with the capability to host our group, we selected... More"
"5197",5,"Bad: The smell sometimes from sewer only when in hallway. Good: The hotel was great and staff was very friendly. We will definitely stay there again"
"5198",3,"I stay here frequently. It is right across the highway from where I deliver trucks. The rooms are always clean and comfortable and the owners are friendly and helpful. The pet fee is very reasonable (7.00). The breakfast sucks and there are no restaraunts nearby. They need to invest in a snack machine or snack display in the lobby. If... More"
"5199",2,"Bad: The restaurant was closed for a refurb and as a result we had to eat our breakfast in the lobby on our knees. We had tiny plastic plates and plastic cutlery and a poor food choice . I was not informed by booking.com that this was the case . It was not the service we wanted for 675 dollars for 2 nights!!. Good: The room was good"
"5200",5,"Great stay. Desk clerk was no nice and helpful. Great beds. Clean room. Location location location!!!"
"5201",5,"I go to Tybee Island for fun and relaxation 2 or 3 times a year, and I always stay at the Royal Palm. The staff is always friendly and the rooms, while very basic, are always clean and comfortable. The motel pool is great, and it's only a one-block walk to the beach. I've recommended the Royal Palm to many... More"
"5202",5,"We always love staying at this hotel. The rooms are very comfy and it is conveniently located downtown in the vicinity of great local restaurants. The only downside to our last two visits has been not being able to take advantage of the Make Sunday's Better late check-out. If this hotel cannot accommodate late Sunday checkouts then that should be... More"
"5203",4,"Bad: The restaurant was less the expected. Food was cold and cleanliness thought-out the restaurant wasn't appetizing. For the prices and advertising it didn't come close. Good: Sean at the check-in was very friendly as well as the rest of the staff. Hotel is in the perfect location without the price. Clean and quiet."
"5204",4,"This is a really nice, smallish resort right on the lake. It is geared towards families with smaller children. They do allow pets, so there were quite a few dogs there. Upon check-in they gave us treats for our dog which was nice! The room was clean and the resort has a nice little beach. Lots of things for kids... More"
"5205",4,"Hotel staff were very pleasant and helpful! Room was clean and spacious. I found the bed to be very comfortable, hubby thought otherwise. Breakfast was very simple. If you are looking for a place to rest your head this place is lovely, maybe plan to go out for breakfast or grab and go. Overall we were satisfied with our overnight... More"
"5206",5,"2 adults and 1 child the 4th floor. Very clean throughout the room hotel. Staff gave lots of suggestions for places to eat places to visit. Free breakfast until 10am lots of choices. Would definitely stay here again."
"5207",4,"One night stay, just needed a place to sleep and we have cat. Overall...very positive experience for price. One negative, we had to clean under bed (not pretty) to make sure our cat had a clean environment."
"5208",5,"Wonderful. Spacious room. Friendly staff"
"5209",2,"Clean hotel but the noise and vibrations from people walking outside to the bathroom fans in other rooms reverberated right through the bed. very poor insulation. Definitely not worth 140 a night. Napa city is highly over rated. If you are going for wine, then stay in the small towns up the valley like St Helena.Thank you for your review. I am sorry for any noise you encountered during your stay with us. I will look into the fan noise and get it replaced at once."
"5210",4,"This is a very nice hotel in a great downtown location. Accessible to all the attractions and very accommodating. I found it comfortable and clean. I like the complimentary drinks at the door and friendly staff. Our family really felt welcome and enjoyed this hotel the rooms were very relaxing."
